user_id,email,registration_date,user_segment,academic_role,research_field,institution,country,subscription_tier
ffa138a3-bd89-47fe-bf63-a1b96aa4c6fc,sarah.singh@otheredu.com,2025-08-14 03:40:27.749533,Student,Undergraduate,Physics,Other University,UK,free
9877f37f-23e1-429a-bf60-6fa8c6eef2b8,olivia.miller@stanfordedu.com,2025-08-07 18:55:38.149661,Student,Masters Student,Sociology,Stanford University,India,free
7284df75-cc4c-48a7-8499-ddbe20b2b61c,david.wang@otheredu.com,2024-12-28 02:40:39.003181,Student,Undergraduate,Economics,Other University,India,free
d2f83556-f53d-435c-96ce-8c1118b6b6c9,min.garcia@harvardedu.com,2023-11-16 04:11:25.672147,Industry,Research Scientist,Biology,Harvard University,Canada,free
b29b4a65-bd33-4be2-9d75-7fa459003782,richard.garcia@otheredu.com,2025-07-19 00:05:49.039000,Student,Undergraduate,Chemistry,Other University,China,free
6a951ef1-ab29-4cea-b3b3-4fd096e6b074,john.jones@stanfordedu.com,2024-07-31 04:46:44.881796,Student,PhD Student,Mathematics,Stanford University,USA,premium
20cf8a47-6faf-46c8-bba6-e18be566a244,olivia.garcia@otheredu.com,2025-05-20 15:12:26.789407,Student,Undergraduate,Medicine,Other University,China,free
fe524a3c-1bba-4503-be79-d98c54a09497,sophia.davis@ucberkeley.com,2025-07-30 07:02:02.400062,Student,PhD Student,Psychology,UC Berkeley,Japan,free
3294cbcd-7d98-4984-8fcd-84cea8b22067,michael.brown@otheredu.com,2025-02-28 03:53:34.596958,Academic,Full Professor,Mathematics,Other University,USA,free
b02f2628-6eef-4c6b-978f-aeaeb16590dc,wei.wang@eduoftoronto.com,2025-04-18 00:19:16.256248,Student,Undergraduate,Computer Science,University of Toronto,France,free
ea547cb4-d040-4da1-91a6-83241de3d751,min.kim@otheredu.com,2025-03-22 15:51:29.503779,Student,Undergraduate,Biology,Other University,India,free
3b65e360-5d7b-4667-859e-7dab4d425baf,wei.jones@ethzurich.com,2025-08-03 05:31:20.644513,Student,Undergraduate,Physics,ETH Zurich,Netherlands,free
abcfefe0-3a29-4d45-859b-c015cd7484d8,lisa.kim@nationaleduofsingapore.com,2025-06-29 03:17:26.239391,Academic,Assistant Professor,Engineering,National University of Singapore,France,free
875b8158-d2b8-49eb-8d4b-6072d8b4e0b9,min.wang@otheredu.com,2024-09-16 19:28:26.679060,Industry,Research Scientist,Physics,Other University,Germany,free
4c8552c2-7390-48f0-b6de-bbd4736280d7,min.williams@nationaleduofsingapore.com,2023-09-20 15:17:02.580241,Student,PhD Student,Chemistry,National University of Singapore,USA,free
6020ef7d-e01e-4c48-a7a5-940f6bb4d7e5,michael.williams@ethzurich.com,2023-07-08 08:48:34.123212,Academic,Postdoc,Medicine,ETH Zurich,South Korea,premium
c2aca0cc-b8fa-47c2-8a4f-1fcbaeb69354,robert.jones@ucberkeley.com,2024-12-12 11:54:01.770346,Academic,Researcher,Engineering,UC Berkeley,Brazil,free
33ef192f-a40c-475e-a7d9-63a98d4110a3,yuki.sato@otheredu.com,2025-02-01 14:16:50.313824,Academic,Postdoc,Mathematics,Other University,China,free
8b23c40d-d887-4d87-a548-2e2da021a6f8,william.johnson@otheredu.com,2025-08-09 11:38:08.734143,Student,PhD Student,Medicine,Other University,UK,free
676e41b0-c3a6-43a0-8c0e-ac9ebdc20e18,richard.johnson@otheredu.com,2025-08-18 12:32:25.781309,Academic,Associate Professor,Engineering,Other University,China,free
1b842288-e86b-40a1-8c34-0af71bc51e27,john.miller@ethzurich.com,2025-09-06 00:28:02.412021,Academic,Full Professor,Computer Science,ETH Zurich,Canada,free
f4bd7710-1f40-429d-b2bf-1d5b202693af,james.miller@otheredu.com,2022-10-02 11:22:37.994860,Student,Masters Student,Sociology,Other University,Canada,free
3fb8f748-6bf8-464b-b44a-f58ac3eb8b0b,lisa.rodriguez@otheredu.com,2025-07-10 02:10:45.615628,Academic,Researcher,Physics,Other University,USA,free
7180730a-1a51-41c9-83a0-e5293cffbe89,wei.wang@cambridgeedu.com,2024-12-30 18:55:59.622924,Academic,Associate Professor,Medicine,Cambridge University,Canada,free
3967814c-b322-4734-a755-71581635d0f2,david.brown@otheredu.com,2024-10-28 06:14:17.273820,Student,Undergraduate,Psychology,Other University,China,free
19c5c55b-944f-4105-ac33-c0e8f7822d89,lisa.sato@cambridgeedu.com,2022-09-26 09:25:53.757802,Industry,Data Scientist,Engineering,Cambridge University,Brazil,free
d9cb4f6a-6131-4ba7-a755-b9998b37ce5d,richard.jones@otheredu.com,2025-07-05 13:52:37.908044,Student,PhD Student,Engineering,Other University,USA,free
7e883697-4dcd-4cb7-9d5d-5eb73202c226,yuki.smith@otheredu.com,2025-08-29 13:54:56.594527,Student,Masters Student,Chemistry,Other University,UK,free
48175c0c-0152-4547-a676-115b39a039cb,sophia.sato@otheredu.com,2025-05-05 22:23:46.147350,Student,Masters Student,Engineering,Other University,China,free
6c95685e-a880-4f4d-af7e-86e4a99914e3,sophia.davis@harvardedu.com,2023-05-28 14:21:22.248339,Librarian,Librarian,Medicine,Harvard University,Canada,free
3740bd8c-d61a-4270-aa9d-2319f39c6dd8,wei.brown@otheredu.com,2025-09-20 21:22:14.264429,Student,PhD Student,Sociology,Other University,UK,free
c2bdb884-b285-4617-803e-3e3d5a4805d8,john.kim@stanfordedu.com,2025-03-11 12:22:38.045613,Student,Undergraduate,Computer Science,Stanford University,UK,free
d1db24cf-5bf3-4ae8-9ec6-a0a60a7a8d1b,john.williams@stanfordedu.com,2024-12-24 06:27:24.127950,Academic,Full Professor,Sociology,Stanford University,China,free
d3651485-cea8-4a39-8c6d-fce7be003e86,james.jones@cambridgeedu.com,2024-12-31 07:58:16.753551,Student,Undergraduate,Medicine,Cambridge University,China,free
9c27054b-ec7e-42f0-8463-993dc2c835ea,yuki.johnson@otheredu.com,2025-01-24 19:38:29.534821,Academic,Assistant Professor,Biology,Other University,France,free
69f5622d-0b1c-4226-b3e4-779877dec137,sophia.miller@otheredu.com,2024-07-10 00:01:29.535247,Student,Undergraduate,Physics,Other University,UK,free
ec1a6033-47e8-4680-8201-7b115104c193,lisa.davis@otheredu.com,2025-02-07 00:21:34.462821,Student,Undergraduate,Biology,Other University,Canada,free
4dbdf220-fdbb-4da6-931a-01da9ab5973f,maria.smith@stanfordedu.com,2022-09-26 09:25:53.760804,Academic,Postdoc,Biology,Stanford University,China,free
ef8887a9-4df0-4b52-9c0c-e4607e8de730,emma.kim@ethzurich.com,2025-06-25 18:32:58.328581,Academic,Assistant Professor,Mathematics,ETH Zurich,USA,free
29692e44-2eb8-4ee4-a820-7742565c486b,james.davis@mit.com,2022-09-26 09:25:53.761801,Academic,Full Professor,Medicine,MIT,China,free
a669d0b2-dfcf-43cb-bf1d-2fca1477429b,michael.martinez@mit.com,2025-06-28 10:53:36.547983,Student,PhD Student,Computer Science,MIT,USA,free
e000512d-bcce-4977-a158-b9578cced2ea,olivia.martinez@cambridgeedu.com,2023-07-14 08:34:27.644435,Librarian,Librarian,Biology,Cambridge University,China,premium
46387cd8-0a8c-4622-8906-294327bd0871,yuki.martinez@mit.com,2023-09-24 04:45:26.082561,Academic,Full Professor,Biology,MIT,UK,free
6dbec920-4dd6-4247-a124-04c8ccaa9b09,min.sato@stanfordedu.com,2025-07-06 18:29:42.018564,Academic,Postdoc,Engineering,Stanford University,USA,free
5a40ba28-25fb-4f23-b5a2-d3754dcfb2e2,james.lee@cambridgeedu.com,2024-08-23 17:12:29.751829,Student,PhD Student,Sociology,Cambridge University,France,free
411994d3-022d-4741-8619-d03da552f5ab,yuki.wang@harvardedu.com,2025-08-11 19:56:19.984972,Student,Undergraduate,Psychology,Harvard University,China,free
19798141-19fe-4682-a530-f5e08b3df676,emma.garcia@mit.com,2025-03-23 10:30:33.730279,Academic,Postdoc,Physics,MIT,Japan,premium
2527ef7c-4130-408c-851d-39e0925079ed,john.sato@stanfordedu.com,2025-05-17 15:40:26.285528,Academic,Postdoc,Engineering,Stanford University,Australia,premium
f6b6a5b0-b9c0-477a-b093-b259e98a569f,james.williams@otheredu.com,2025-03-13 14:29:06.573402,Student,PhD Student,Economics,Other University,France,premium
ae9e0989-44ed-4ff2-bbdb-8689b4478fc1,sarah.williams@otheredu.com,2025-08-26 22:01:00.174196,Student,Masters Student,Medicine,Other University,Australia,free
d7fb731c-d52e-4ff2-9e78-f22f167e779f,william.davis@stanfordedu.com,2025-09-09 17:24:59.677405,Student,PhD Student,Engineering,Stanford University,France,free
0beeb132-ecbe-49af-9009-79f17d021bd6,david.garcia@otheredu.com,2022-09-26 09:25:53.763802,Academic,Associate Professor,Computer Science,Other University,UK,free
c7a522ef-4f55-4d92-bac3-1c2cb6128ee1,lisa.smith@eduoftoronto.com,2025-07-28 04:50:02.710857,Academic,Postdoc,Physics,University of Toronto,USA,free
8f4cd986-6c4f-46f6-a9e8-3e287dd36f43,james.garcia@otheredu.com,2024-10-14 16:30:17.956108,Student,Masters Student,Mathematics,Other University,Brazil,free
c79564e7-ad3a-4eca-8b9c-4664e89f11ac,min.lee@otheredu.com,2025-04-18 10:30:56.782184,Student,PhD Student,Psychology,Other University,France,free
af069dbd-02b9-43db-990b-ccdee3826e2d,olivia.smith@otheredu.com,2024-11-13 04:56:10.198966,Student,Undergraduate,Medicine,Other University,Australia,free
b05bdfc7-f79a-4d8c-8340-c9ad3a373a52,sophia.jones@harvardedu.com,2022-09-26 09:25:53.763802,Student,Masters Student,Engineering,Harvard University,India,free
f9d80384-790f-441c-a0f7-b05d9f714814,michael.rodriguez@ethzurich.com,2024-09-28 04:46:49.817668,Industry,Data Scientist,Biology,ETH Zurich,Brazil,free
4dc73aee-0546-4372-ac5d-7a6ab544d981,robert.kim@cambridgeedu.com,2025-03-14 00:23:30.478894,Academic,Researcher,Mathematics,Cambridge University,China,free
0b98ed04-8782-487e-a852-8be548d919da,lisa.kim@eduoftoronto.com,2025-06-02 18:04:05.011747,Academic,Full Professor,Physics,University of Toronto,India,free
3622ba35-e387-410c-970d-10979b10aab6,emma.martinez@otheredu.com,2025-07-06 15:54:53.129317,Student,Masters Student,Mathematics,Other University,Brazil,free
1f65f0ce-b045-427e-ae33-8cc6807c35a9,lisa.rodriguez@stanfordedu.com,2025-01-25 07:45:05.757364,Librarian,Information Specialist,Engineering,Stanford University,Australia,free
4c1639bb-f1c2-488a-a455-5cf01ca24f54,william.sato@stanfordedu.com,2025-06-26 10:16:29.842539,Student,Masters Student,Medicine,Stanford University,China,free
3bb52bc3-05e3-47c9-92be-bbde69e1920b,william.sato@cambridgeedu.com,2025-06-15 23:37:10.863757,Academic,Full Professor,Computer Science,Cambridge University,Brazil,free
2afae6d3-f545-4c7d-a4b0-7716fefe61c1,sophia.jones@otheredu.com,2023-07-17 20:25:06.476526,Industry,Engineer,Engineering,Other University,USA,premium
5adb642d-834f-40b7-9a2d-60a71ab8a0ea,olivia.johnson@otheredu.com,2025-08-28 09:12:08.857295,Student,Undergraduate,Physics,Other University,India,free
f3a45984-9fbf-4da4-ad5a-12f50a0c5e5f,olivia.sato@otheredu.com,2025-09-20 11:53:29.986421,Academic,Researcher,Computer Science,Other University,Brazil,premium
30ee60a0-1e9a-4595-a963-449c33bf7f11,david.smith@mit.com,2025-06-08 18:55:01.577717,Industry,Research Scientist,Psychology,MIT,India,premium
53e08d2f-01c7-49d3-a30a-e4efa1f9a37b,david.rodriguez@eduoftokyo.com,2025-07-29 05:29:32.382622,Student,PhD Student,Psychology,University of Tokyo,UK,free
82711e95-32ff-4464-933c-e4c96424d539,sophia.garcia@harvardedu.com,2022-09-26 09:25:53.766800,Student,PhD Student,Engineering,Harvard University,USA,free
7e3de900-166f-472b-8602-ab119b291fa8,yuki.miller@oxfordedu.com,2022-12-24 10:33:55.378033,Academic,Researcher,Engineering,Oxford University,UK,free
2b8f182e-2fc1-4c8a-a272-8dd61eadc7e1,william.singh@eduoftokyo.com,2025-09-03 06:57:56.399940,Academic,Associate Professor,Computer Science,University of Tokyo,France,free
3198c2f9-03c4-46f8-9d1e-cd94f6a8e2e2,lisa.johnson@eduoftoronto.com,2025-04-13 12:19:25.817425,Industry,Analyst,Economics,University of Toronto,South Korea,free
e2148035-7d7d-4a82-97e6-2aca50e6cfcc,robert.williams@cambridgeedu.com,2024-01-25 15:36:01.814056,Student,Undergraduate,Psychology,Cambridge University,USA,free
ce727d7f-9f99-4588-be45-eb1db7798d4c,maria.sato@otheredu.com,2024-12-05 19:32:55.210230,Student,PhD Student,Psychology,Other University,India,free
4988ce1a-666e-4861-ba93-6d8cdc416f0e,robert.kim@mit.com,2025-05-26 16:17:55.369884,Student,Undergraduate,Economics,MIT,Germany,free
b2887315-6540-430c-a84b-8f01d2ccd3cc,emma.miller@harvardedu.com,2025-08-26 18:02:37.863240,Student,Masters Student,Chemistry,Harvard University,South Korea,free
1e0ede9c-80c9-493b-a3cc-675a7e3bf78b,wei.singh@eduoftoronto.com,2024-09-29 02:20:21.180982,Student,Undergraduate,Medicine,University of Toronto,China,free
d5153b88-dbc0-4a32-99da-74a8b59c864b,michael.johnson@nationaleduofsingapore.com,2024-11-25 21:03:45.559476,Student,Undergraduate,Computer Science,National University of Singapore,UK,free
7a212d01-5ab3-415a-a51f-cc85bdd86cd5,david.singh@stanfordedu.com,2025-06-17 17:06:29.809190,Student,Masters Student,Computer Science,Stanford University,USA,free
da1f7201-efe4-4505-af1b-f866b884914a,john.davis@oxfordedu.com,2024-12-17 08:10:21.099917,Student,Masters Student,Economics,Oxford University,China,free
0e99ceb0-bb63-4c77-80ae-8dcd5a2d4e8e,olivia.jones@harvardedu.com,2024-10-04 14:32:49.983171,Industry,Analyst,Chemistry,Harvard University,Canada,free
8f69cc18-3059-4840-9ac1-1a00e1358c79,olivia.williams@eduoftoronto.com,2025-09-17 04:09:45.129221,Academic,Postdoc,Chemistry,University of Toronto,Canada,free
4694a1d4-6205-45d4-892d-f7b55282fd49,wei.singh@mit.com,2025-08-24 03:04:24.550376,Student,Undergraduate,Sociology,MIT,India,free
15069bcc-82be-4af2-8a62-272accab3081,william.williams@eduoftokyo.com,2025-07-23 11:21:57.404155,Student,Undergraduate,Sociology,University of Tokyo,China,free
747c567b-1703-4418-b562-0ae2bce2b994,sophia.smith@mit.com,2025-05-31 23:17:13.450834,Academic,Associate Professor,Chemistry,MIT,South Korea,free
2bd4d2c7-1bde-40f5-b715-899d2014fcda,emma.brown@otheredu.com,2022-09-26 09:25:53.768801,Student,PhD Student,Medicine,Other University,Canada,free
f1efe2c1-79cf-4bcb-b1cb-50f3f172c494,david.sato@ucberkeley.com,2022-09-26 09:25:53.768801,Librarian,Librarian,Computer Science,UC Berkeley,South Korea,free
8fd25458-8b4f-4135-bcee-543d93eeb742,david.wang@otheredu.com,2025-07-19 00:51:38.371481,Librarian,Information Specialist,Medicine,Other University,Japan,free
1a4052de-2900-4039-b150-9f4413c1cc73,maria.jones@cambridgeedu.com,2022-09-26 09:25:53.769801,Student,Masters Student,Engineering,Cambridge University,USA,free
925e1c08-7fc6-445f-b908-dd838941d917,david.brown@otheredu.com,2025-03-31 16:14:58.654970,Student,Masters Student,Economics,Other University,Germany,premium
923ded5c-4782-4c9a-b42e-c3cd177c351a,david.johnson@oxfordedu.com,2025-05-21 11:26:22.258571,Student,Undergraduate,Mathematics,Oxford University,USA,free
58a0b61e-12db-475e-b0c3-9867a3f4f321,min.wang@otheredu.com,2025-02-18 15:05:55.891687,Academic,Postdoc,Psychology,Other University,USA,free
47ae5477-fff7-484c-bd50-940d1584f89e,emma.johnson@nationaleduofsingapore.com,2025-09-08 14:33:10.677939,Librarian,Information Specialist,Mathematics,National University of Singapore,USA,free
298c783e-1cdf-436d-8f11-8b96e442d9b4,john.kim@otheredu.com,2025-05-10 04:19:31.341665,Student,Undergraduate,Sociology,Other University,India,free
125f82e3-0d87-49e9-a9c2-13c2ddfe73f3,yuki.kim@stanfordedu.com,2025-05-09 18:22:19.862948,Student,Undergraduate,Chemistry,Stanford University,Germany,free
5e266efc-0b99-4493-8ea5-76396968317a,min.smith@otheredu.com,2024-10-08 14:39:08.690982,Student,Masters Student,Medicine,Other University,China,premium
c68277b3-94af-4640-ad71-6ef1183e99d1,robert.johnson@oxfordedu.com,2025-04-25 19:11:04.234911,Academic,Full Professor,Computer Science,Oxford University,China,premium
a09ec3e6-a17c-4904-93e0-1f5c05d693b4,sarah.kim@otheredu.com,2025-05-26 01:38:24.444510,Student,Undergraduate,Physics,Other University,USA,free
b37f76d3-16d9-4fd4-abc4-55e56a4e854d,sarah.davis@otheredu.com,2025-03-30 05:01:36.087791,Student,Masters Student,Physics,Other University,USA,premium
7a5cb789-fa31-4ad3-bdc1-2c1761f0aebc,emma.singh@otheredu.com,2024-12-28 04:14:31.328911,Industry,Research Scientist,Computer Science,Other University,USA,free
bd280274-cdf9-4b29-9a7f-ed1bc3032272,james.smith@oxfordedu.com,2025-07-08 13:59:44.079903,Student,Masters Student,Biology,Oxford University,Netherlands,free
51590e18-0273-4b17-b0ce-797f42fabc32,michael.jones@oxfordedu.com,2025-08-19 22:09:02.227984,Academic,Associate Professor,Sociology,Oxford University,Germany,free
9d496af8-eb73-4911-a2de-68af67bfc41a,john.kim@otheredu.com,2024-12-12 17:02:23.562647,Academic,Full Professor,Mathematics,Other University,China,enterprise
5139cce3-6af9-48da-b576-7c06b8be5b67,emma.kim@stanfordedu.com,2025-08-25 00:59:56.444770,Academic,Assistant Professor,Medicine,Stanford University,USA,free
0cba1891-b7a7-4488-bf0b-68dcd06faebd,emma.singh@otheredu.com,2022-09-26 09:25:53.772802,Academic,Assistant Professor,Sociology,Other University,UK,premium
41a0cca9-7789-4382-a5dd-ebbf76e1387c,robert.martinez@otheredu.com,2025-04-25 07:48:36.783505,Student,PhD Student,Physics,Other University,Germany,premium
1689feac-47f7-457c-a78c-232028b83f2b,robert.williams@cambridgeedu.com,2025-09-22 08:52:32.507801,Academic,Researcher,Physics,Cambridge University,Germany,free
fcfbd808-748d-4c32-a172-eaf0d06273db,olivia.smith@ucberkeley.com,2025-08-25 14:38:08.367342,Student,Undergraduate,Economics,UC Berkeley,USA,free
0b1ca65f-a976-4bbc-8b5d-d0b9eb4237d2,michael.williams@otheredu.com,2025-08-22 17:02:52.209262,Student,Masters Student,Psychology,Other University,France,free
0cb3f795-e5a9-4321-99a1-71a0c2634a1d,james.martinez@otheredu.com,2024-01-27 21:16:07.485343,Student,Masters Student,Mathematics,Other University,USA,free
530e25e6-6552-480d-8728-752414b9973b,olivia.garcia@nationaleduofsingapore.com,2025-08-21 06:40:22.485176,Student,Undergraduate,Sociology,National University of Singapore,UK,free
23853b09-0fe1-4366-920b-f3da0b01cf3e,lisa.sato@oxfordedu.com,2025-05-18 04:36:21.747504,Student,PhD Student,Biology,Oxford University,Japan,free
5a02f09c-3210-4755-b2cd-cfa3ad898b6b,maria.rodriguez@otheredu.com,2024-05-26 12:37:15.868500,Student,PhD Student,Biology,Other University,USA,free
836525a3-8255-45d9-befd-c9f1a8425aec,michael.johnson@otheredu.com,2024-09-25 20:25:05.862024,Student,Undergraduate,Engineering,Other University,Germany,premium
da6ca2c6-2e3a-4dc8-8a60-9f139ad881a8,john.rodriguez@oxfordedu.com,2025-08-19 06:38:06.700203,Academic,Assistant Professor,Sociology,Oxford University,Brazil,premium
64d1e758-f96e-4326-aabf-dee0c805b409,robert.wang@otheredu.com,2025-07-13 05:17:34.665247,Student,PhD Student,Engineering,Other University,China,free
b3f9bc2d-35e1-4b54-b7ad-ae64d2bc963d,robert.jones@harvardedu.com,2023-05-18 23:11:08.392957,Student,Masters Student,Sociology,Harvard University,India,free
9f73a189-8b45-4b13-a1ba-6a7004e68ddc,lisa.singh@otheredu.com,2025-01-27 20:26:03.739571,Industry,Data Scientist,Economics,Other University,China,free
bbda95ea-937a-43d5-93e6-0685102e792c,john.wang@stanfordedu.com,2025-06-21 15:44:47.451008,Academic,Postdoc,Computer Science,Stanford University,Brazil,free
105a73e4-80e8-42d3-9dde-c8c0c9f243ea,emma.singh@otheredu.com,2024-05-08 02:42:30.570514,Student,Masters Student,Medicine,Other University,USA,premium
a76bee11-0c0e-47f2-9009-17999d217e5d,robert.singh@ucberkeley.com,2025-04-28 08:35:28.403371,Student,Masters Student,Mathematics,UC Berkeley,China,free
a2201c6d-4ad1-4d0c-8dea-dc3fda7c5366,yuki.garcia@ucberkeley.com,2025-07-13 00:54:45.940673,Student,Masters Student,Chemistry,UC Berkeley,Japan,free
49af2c03-5d0b-41cc-8fb4-87e5c852edaa,lisa.davis@mit.com,2025-08-06 22:20:29.751472,Student,Masters Student,Chemistry,MIT,Japan,premium
7fe2ce57-d55b-4a41-b741-33cd1a498801,emma.williams@oxfordedu.com,2024-12-11 18:12:25.163079,Industry,Data Scientist,Biology,Oxford University,India,free
263b0067-4704-4062-9c99-6d8b18026c96,olivia.miller@otheredu.com,2024-11-16 23:25:20.502122,Student,Masters Student,Physics,Other University,USA,free
5971cb6e-0dee-48cf-9d72-0f38033c378d,min.brown@eduoftokyo.com,2025-09-24 14:35:36.630354,Academic,Assistant Professor,Physics,University of Tokyo,China,free
46aa963f-bdf3-48bc-a31a-3c429736663e,maria.miller@stanfordedu.com,2025-05-11 10:47:31.198070,Academic,Postdoc,Psychology,Stanford University,China,free
26878b8c-bac8-4963-b414-14e4c5df5bb1,emma.kim@ucberkeley.com,2024-09-12 13:54:06.133959,Student,Masters Student,Physics,UC Berkeley,India,free
d2ddce7f-136b-4db2-91df-3a26043c98ab,william.johnson@otheredu.com,2022-09-26 09:25:53.778801,Student,PhD Student,Biology,Other University,USA,enterprise
9b39761a-2c4b-441b-9807-bde9b69b6b04,wei.johnson@eduoftoronto.com,2025-07-16 16:11:24.816868,Student,Undergraduate,Computer Science,University of Toronto,South Korea,free
c9b509ea-2e0c-467e-8bac-f59e9be5e4ec,david.davis@otheredu.com,2025-08-28 01:57:29.972902,Academic,Full Professor,Sociology,Other University,UK,free
f8a4a7c8-c94f-4d94-a949-e2cf4612cfc5,olivia.wang@harvardedu.com,2023-07-23 17:31:48.442839,Student,PhD Student,Sociology,Harvard University,USA,free
6b6d3090-5a59-4d46-8b6f-7969bae62614,sophia.rodriguez@eduoftokyo.com,2025-03-11 12:28:25.075106,Librarian,Information Specialist,Chemistry,University of Tokyo,Netherlands,free
0e96410c-2360-442a-bfb4-b50e00fbffab,sarah.johnson@ucberkeley.com,2024-10-24 17:51:22.753432,Student,PhD Student,Engineering,UC Berkeley,Germany,free
aa81de3e-e7e1-4879-86ea-edb965bb60e8,william.davis@nationaleduofsingapore.com,2025-02-18 09:38:02.838499,Academic,Full Professor,Chemistry,National University of Singapore,China,free
aff4211c-4eb8-435f-861c-57728570e418,emma.miller@oxfordedu.com,2025-07-18 04:18:44.719115,Student,Undergraduate,Economics,Oxford University,Germany,free
50935cf2-fae0-45b5-b64e-ad2f47f24d84,sophia.davis@mit.com,2025-09-22 21:42:29.873397,Industry,Engineer,Sociology,MIT,China,enterprise
7a239d2c-68d9-4ebb-abb8-5d5421f5be87,sophia.lee@otheredu.com,2025-03-02 05:18:47.176584,Student,PhD Student,Physics,Other University,USA,free
e54e4084-fb2f-4d99-bf59-81d49aa09784,wei.brown@mit.com,2024-08-10 17:18:55.792159,Academic,Associate Professor,Mathematics,MIT,USA,free
383f587f-c573-4736-b627-76764cc4dc84,min.jones@otheredu.com,2022-09-26 09:25:53.779876,Industry,Engineer,Engineering,Other University,China,free
0783b438-a7d9-434e-b501-cbedb267704f,min.brown@cambridgeedu.com,2025-09-11 08:43:21.367989,Academic,Assistant Professor,Economics,Cambridge University,China,free
65adb323-e929-46c8-b995-688371ac0c3d,michael.singh@otheredu.com,2022-09-26 09:25:53.780877,Student,Masters Student,Mathematics,Other University,China,premium
18b45b38-e3f8-41b1-8efc-ecaf6d6d0d3f,yuki.lee@otheredu.com,2025-07-15 17:57:19.148467,Industry,Engineer,Engineering,Other University,Netherlands,premium
f5e66fe1-4c46-4b48-8d9f-6a4a218b00a9,olivia.williams@nationaleduofsingapore.com,2025-06-09 17:37:11.071425,Industry,Engineer,Physics,National University of Singapore,USA,free
9e2c39d0-6621-40d4-959b-180f7c80ca9e,john.lee@mit.com,2025-02-22 23:56:49.797676,Academic,Assistant Professor,Computer Science,MIT,China,free
67443353-5a9f-4c52-ad9f-4566ed8d29db,yuki.lee@stanfordedu.com,2024-02-10 06:55:38.755661,Academic,Full Professor,Mathematics,Stanford University,Australia,free
c19b9686-b32d-40e2-830f-7c9c44a43256,emma.miller@otheredu.com,2025-06-22 18:46:35.494809,Student,Undergraduate,Chemistry,Other University,Brazil,premium
24274dff-def8-4455-98b9-cc1200bc0c8d,wei.rodriguez@otheredu.com,2025-03-08 00:54:38.237957,Student,Undergraduate,Computer Science,Other University,USA,premium
bf27c12a-de2c-4f51-abdd-7721c6b214f0,michael.johnson@stanfordedu.com,2025-03-05 18:56:29.592269,Student,PhD Student,Medicine,Stanford University,France,premium
e291abd0-6761-434b-8710-9b393558777f,david.miller@ethzurich.com,2022-09-26 09:25:53.781875,Academic,Postdoc,Computer Science,ETH Zurich,UK,free
19aaf678-f72a-4a72-bce2-beb90f7cab7c,richard.wang@otheredu.com,2025-08-06 23:59:45.871261,Student,PhD Student,Chemistry,Other University,UK,free
ed681338-4603-4fb5-92e5-83d36b045d99,emma.wang@nationaleduofsingapore.com,2025-05-07 23:23:49.484862,Student,Masters Student,Physics,National University of Singapore,USA,free
5c89744c-31a9-4a93-be07-c4fb726d2783,lisa.johnson@stanfordedu.com,2025-06-14 11:01:00.300197,Academic,Associate Professor,Chemistry,Stanford University,USA,free
2de8e363-86f2-4aca-98b8-43776534a1fb,olivia.brown@otheredu.com,2024-12-05 11:02:27.413242,Student,PhD Student,Psychology,Other University,USA,free
1baeec30-d1dd-45b9-bb9c-105e41befa26,william.brown@eduoftokyo.com,2024-05-04 17:23:49.817730,Industry,Engineer,Medicine,University of Tokyo,Canada,free
bab8a0fd-cf98-4b35-8432-12b9693f776b,richard.johnson@cambridgeedu.com,2025-07-13 07:39:24.615291,Student,Masters Student,Biology,Cambridge University,France,premium
36920569-2401-44d5-a5fc-70efc5ef4fb0,maria.sato@nationaleduofsingapore.com,2023-12-26 15:08:41.850737,Student,PhD Student,Physics,National University of Singapore,South Korea,free
742b5125-e681-4404-8e27-c7a44a0f2f37,min.wang@eduoftokyo.com,2025-09-07 12:19:24.760816,Student,PhD Student,Psychology,University of Tokyo,Netherlands,free
63dfc7ef-81a3-4ca6-8e0e-80fa970bfcf3,yuki.jones@mit.com,2025-08-13 07:00:47.165176,Academic,Full Professor,Engineering,MIT,Germany,free
da7e5b12-0ba7-4826-804a-17082bc45a9f,james.kim@mit.com,2025-05-29 04:44:22.380403,Academic,Postdoc,Engineering,MIT,USA,free
4ff0e13b-44b3-433d-9b0d-6871fc28b145,richard.garcia@otheredu.com,2025-06-30 09:51:11.816977,Librarian,Librarian,Medicine,Other University,Canada,premium
65fe3cf7-d797-4795-b450-cb9802d43802,yuki.lee@eduoftokyo.com,2024-02-01 06:24:01.392283,Academic,Associate Professor,Sociology,University of Tokyo,USA,free
b55ce09b-36aa-42f0-bd06-b8a0bd1ac829,richard.davis@otheredu.com,2025-03-22 18:13:39.244696,Student,Undergraduate,Computer Science,Other University,Brazil,free
4649856e-b4c7-44df-8514-c362cd483aee,james.williams@ethzurich.com,2025-06-13 14:49:02.830494,Student,Masters Student,Biology,ETH Zurich,USA,free
73c3bd79-bb0d-418c-a00c-df502563131f,wei.johnson@otheredu.com,2023-09-10 14:43:26.148956,Academic,Associate Professor,Psychology,Other University,France,free
d1bd7336-2e62-4a11-9e58-4502977cff66,emma.jones@cambridgeedu.com,2025-04-21 06:54:43.001661,Academic,Assistant Professor,Chemistry,Cambridge University,Canada,free
